Date,NDVI,ZoneID,ZoneName
29/08/2014,0.450555843,Z01,Colombo North
14/09/2014,0.342111944,Z01,Colombo North
30/09/2014,0.43994439,Z01,Colombo North
16/10/2014,0.452019586,Z01,Colombo North
01/11/2014,0.498189508,Z01,Colombo North
17/11/2014,0.325970039,Z01,Colombo North
03/12/2014,0.405254782,Z01,Colombo North
19/12/2014,0.426564867,Z01,Colombo North
01/01/2015,0.468804478,Z01,Colombo North
17/01/2015,0.437484985,Z01,Colombo North
02/02/2015,0.473746073,Z01,Colombo North
18/02/2015,0.42098617,Z01,Colombo North
06/03/2015,0.420912523,Z01,Colombo North
22/03/2015,0.434492293,Z01,Colombo North
07/04/2015,0.44657875,Z01,Colombo North
23/04/2015,0.343524782,Z01,Colombo North
09/05/2015,0.374126913,Z01,Colombo North
25/05/2015,0.378893243,Z01,Colombo North
10/06/2015,0.558695789,Z01,Colombo North
26/06/2015,0.355595888,Z01,Colombo North
12/07/2015,0.364810656,Z01,Colombo North
28/07/2015,0.346477011,Z01,Colombo North
13/08/2015,0.396805661,Z01,Colombo North
29/08/2015,0.477472399,Z01,Colombo North
14/09/2015,0.362429035,Z01,Colombo North
30/09/2015,0.426119393,Z01,Colombo North
16/10/2015,0.324584672,Z01,Colombo North
01/11/2015,0.353175154,Z01,Colombo North
17/11/2015,0.433002091,Z01,Colombo North
03/12/2015,0.472396286,Z01,Colombo North
19/12/2015,0.464382863,Z01,Colombo North
01/01/2016,0.447358897,Z01,Colombo North
17/01/2016,0.455123264,Z01,Colombo North
02/02/2016,0.407931672,Z01,Colombo North
18/02/2016,0.427273616,Z01,Colombo North
05/03/2016,0.482849622,Z01,Colombo North
21/03/2016,0.476796949,Z01,Colombo North
06/04/2016,0.424815387,Z01,Colombo North
22/04/2016,0.360761257,Z01,Colombo North
08/05/2016,0.284182896,Z01,Colombo North
24/05/2016,0.352626907,Z01,Colombo North
09/06/2016,0.357746015,Z01,Colombo North
25/06/2016,0.378392317,Z01,Colombo North
11/07/2016,0.334056231,Z01,Colombo North
27/07/2016,0.407481826,Z01,Colombo North
12/08/2016,0.190749347,Z01,Colombo North
28/08/2016,0.296595041,Z01,Colombo North
13/09/2016,0.223362115,Z01,Colombo North
29/09/2016,0.320965695,Z01,Colombo North
15/10/2016,0.309443863,Z01,Colombo North
31/10/2016,0.413957806,Z01,Colombo North
16/11/2016,0.377123322,Z01,Colombo North
02/12/2016,0.446149766,Z01,Colombo North
18/12/2016,0.418779426,Z01,Colombo North
01/01/2017,0.415455024,Z01,Colombo North
17/01/2017,0.428362625,Z01,Colombo North
02/02/2017,0.380252892,Z01,Colombo North
18/02/2017,0.365706249,Z01,Colombo North
06/03/2017,0.450753717,Z01,Colombo North
22/03/2017,0.401091538,Z01,Colombo North
07/04/2017,0.389450391,Z01,Colombo North
23/04/2017,0.404030573,Z01,Colombo North
09/05/2017,0.401163221,Z01,Colombo North
25/05/2017,0.335282979,Z01,Colombo North
10/06/2017,0.275656127,Z01,Colombo North
26/06/2017,0.385855538,Z01,Colombo North
12/07/2017,0.412171649,Z01,Colombo North
28/07/2017,0.170167334,Z01,Colombo North
13/08/2017,0.308172195,Z01,Colombo North
29/08/2017,0.402804528,Z01,Colombo North
14/09/2017,0.353485233,Z01,Colombo North
30/09/2017,0.316369935,Z01,Colombo North
16/10/2017,0.369742458,Z01,Colombo North
01/11/2017,0.289185852,Z01,Colombo North
17/11/2017,0.261599641,Z01,Colombo North
03/12/2017,0.510324687,Z01,Colombo North
19/12/2017,0.435542272,Z01,Colombo North
01/01/2018,0.402610922,Z01,Colombo North
17/01/2018,0.43487679,Z01,Colombo North
02/02/2018,0.38369261,Z01,Colombo North
18/02/2018,0.385970503,Z01,Colombo North
06/03/2018,0.410817705,Z01,Colombo North
22/03/2018,0.399451953,Z01,Colombo North
07/04/2018,0.403443828,Z01,Colombo North
23/04/2018,0.434715581,Z01,Colombo North
09/05/2018,0.293941604,Z01,Colombo North
25/05/2018,0.314132301,Z01,Colombo North
10/06/2018,0.351498332,Z01,Colombo North
26/06/2018,0.410296802,Z01,Colombo North
12/07/2018,0.333002401,Z01,Colombo North
28/07/2018,0.329897861,Z01,Colombo North
13/08/2018,0.326649835,Z01,Colombo North
29/08/2018,0.425112581,Z01,Colombo North
14/09/2018,0.334920363,Z01,Colombo North
30/09/2018,0.315220504,Z01,Colombo North
16/10/2018,0.420646046,Z01,Colombo North
01/11/2018,0.500910062,Z01,Colombo North
17/11/2018,0.489763804,Z01,Colombo North
03/12/2018,0.410182154,Z01,Colombo North
19/12/2018,0.401148352,Z01,Colombo North
01/01/2019,0.397216821,Z01,Colombo North
17/01/2019,0.345727995,Z01,Colombo North
02/02/2019,0.425919744,Z01,Colombo North
18/02/2019,0.412016413,Z01,Colombo North
06/03/2019,0.451265006,Z01,Colombo North
22/03/2019,0.465479985,Z01,Colombo North
07/04/2019,0.335656575,Z01,Colombo North
23/04/2019,0.412637766,Z01,Colombo North
09/05/2019,0.378317608,Z01,Colombo North
25/05/2019,0.353922252,Z01,Colombo North
10/06/2019,0.340694182,Z01,Colombo North
26/06/2019,0.478152078,Z01,Colombo North
12/07/2019,0.305712694,Z01,Colombo North
28/07/2019,0.28901538,Z01,Colombo North
13/08/2019,0.195280973,Z01,Colombo North
29/08/2019,0.39723265,Z01,Colombo North
14/09/2019,0.331114784,Z01,Colombo North
30/09/2019,0.44717713,Z01,Colombo North
16/10/2019,0.376739057,Z01,Colombo North
01/11/2019,0.391088444,Z01,Colombo North
17/11/2019,0.449848204,Z01,Colombo North
03/12/2019,0.312975293,Z01,Colombo North
19/12/2019,0.452558356,Z01,Colombo North
01/01/2020,0.454348848,Z01,Colombo North
17/01/2020,0.381253815,Z01,Colombo North
02/02/2020,0.405159717,Z01,Colombo North
18/02/2020,0.38934229,Z01,Colombo North
05/03/2020,0.392647236,Z01,Colombo North
21/03/2020,0.431849978,Z01,Colombo North
06/04/2020,0.50264655,Z01,Colombo North
22/04/2020,0.380169041,Z01,Colombo North
08/05/2020,0.385237654,Z01,Colombo North
24/05/2020,0.405204558,Z01,Colombo North
09/06/2020,0.412947505,Z01,Colombo North
25/06/2020,0.392298519,Z01,Colombo North
11/07/2020,0.246195685,Z01,Colombo North
27/07/2020,0.209366561,Z01,Colombo North
12/08/2020,0.393144131,Z01,Colombo North
28/08/2020,0.33708015,Z01,Colombo North
13/09/2020,0.374694297,Z01,Colombo North
29/09/2020,0.288004736,Z01,Colombo North
15/10/2020,0.416731915,Z01,Colombo North
31/10/2020,0.469897271,Z01,Colombo North
16/11/2020,0.409573263,Z01,Colombo North
02/12/2020,0.444710368,Z01,Colombo North
18/12/2020,0.385651865,Z01,Colombo North
01/01/2021,0.367808157,Z01,Colombo North
17/01/2021,0.420030211,Z01,Colombo North
02/02/2021,0.43351747,Z01,Colombo North
18/02/2021,0.409998774,Z01,Colombo North
06/03/2021,0.404291372,Z01,Colombo North
22/03/2021,0.393784341,Z01,Colombo North
07/04/2021,0.468620761,Z01,Colombo North
23/04/2021,0.503748653,Z01,Colombo North
09/05/2021,0.362571241,Z01,Colombo North
25/05/2021,0.374651277,Z01,Colombo North
10/06/2021,0.501273013,Z01,Colombo North
26/06/2021,0.279014317,Z01,Colombo North
12/07/2021,0.392251998,Z01,Colombo North
28/07/2021,0.272689181,Z01,Colombo North
13/08/2021,0.412967776,Z01,Colombo North
29/08/2021,0.362819303,Z01,Colombo North
14/09/2021,0.325594049,Z01,Colombo North
30/09/2021,0.416555111,Z01,Colombo North
16/10/2021,0.477674711,Z01,Colombo North
01/11/2021,0.378562905,Z01,Colombo North
17/11/2021,0.460569645,Z01,Colombo North
03/12/2021,0.451524858,Z01,Colombo North
19/12/2021,0.445444765,Z01,Colombo North
01/01/2022,0.434075312,Z01,Colombo North
17/01/2022,0.439398393,Z01,Colombo North
02/02/2022,0.484054807,Z01,Colombo North
18/02/2022,0.403317219,Z01,Colombo North
06/03/2022,0.327123718,Z01,Colombo North
22/03/2022,0.387339113,Z01,Colombo North
07/04/2022,0.395821216,Z01,Colombo North
23/04/2022,0.383820589,Z01,Colombo North
09/05/2022,0.309726352,Z01,Colombo North
25/05/2022,0.188026269,Z01,Colombo North
10/06/2022,0.2809456,Z01,Colombo North
26/06/2022,0.426888565,Z01,Colombo North
12/07/2022,0.369882104,Z01,Colombo North
28/07/2022,0.270551241,Z01,Colombo North
13/08/2022,0.317256981,Z01,Colombo North
