Date,ZoneID,ZoneName,LST_Celsius,NDVI,DewPoint_C,AirTemp_C,AirTemp_F,RH_C,HRI,HRI Level
22/03/2006,Z14,South Moratuwa,34.41,0.592301925,22.35,31.78,89.204,57.47375698,4.192523948,Caution
07/04/2006,Z14,South Moratuwa,25.14,0.585198238,23.75,32.86,91.148,58.85129168,3.84998741,Caution
23/04/2006,Z14,South Moratuwa,28.43,0.550613408,25.08,32.12,89.816,66.44757886,4.469531349,Caution
09/05/2006,Z14,South Moratuwa,28.43,0.54597371,24.36,31.92,89.456,64.37459248,4.379009462,Caution
25/05/2006,Z14,South Moratuwa,30.61,0.637586548,23.86,31.13,88.034,65.33961017,3.582630513,Caution
10/06/2006,Z14,South Moratuwa,29.23,0.54130969,23.86,30.62,87.116,67.27006813,4.201831504,Caution
26/06/2006,Z14,South Moratuwa,30.72,0.422490719,24.65,32.01,89.618,65.16847687,5.672659269,High Risk
12/07/2006,Z14,South Moratuwa,31.71,0.531290235,23.65,30.94,87.692,65.22191143,4.517669687,Caution
28/07/2006,Z14,South Moratuwa,30.8,0.594270855,23.54,30.65,87.17,65.87335928,3.843773792,Caution
13/08/2006,Z14,South Moratuwa,27.82,0.513736319,23.53,29.53,85.154,70.20662648,4.094990248,Caution
29/08/2006,Z14,South Moratuwa,26.97,0.484434085,23.66,31.06,87.908,64.81602915,4.543614728,Caution
14/09/2006,Z14,South Moratuwa,27.75,0.531056798,23.54,30.47,86.846,66.55537698,4.097962132,Caution
30/09/2006,Z14,South Moratuwa,33.62,0.562532016,23.39,31.85,89.33,60.96890214,4.528512124,Caution
16/10/2006,Z14,South Moratuwa,27.92,0.621239832,23.32,30.23,86.414,66.58752177,3.276057619,Moderate
01/11/2006,Z14,South Moratuwa,32.06,0.646092374,23.41,30.18,86.324,67.14254365,3.412548523,Moderate
17/11/2006,Z14,South Moratuwa,26.23,0.565724547,23.53,29.73,85.514,69.40228483,3.553782793,Caution
03/12/2006,Z14,South Moratuwa,26.79,0.600058596,22.63,29.53,85.154,66.48693903,3.153104799,Moderate
19/12/2006,Z14,South Moratuwa,31.2,0.505789035,23.41,30.54,86.972,65.77154143,4.593311349,Caution
01/01/2007,Z14,South Moratuwa,32.93,0.551161397,20.41,30.07,86.126,56.26449981,3.874499421,Caution
17/01/2007,Z14,South Moratuwa,32.59,0.594930603,22.43,31.37,88.466,59.11478316,3.959839385,Caution
02/02/2007,Z14,South Moratuwa,33.04,0.631119477,22.07,30.86,87.548,59.53924861,3.555858401,Caution
18/02/2007,Z14,South Moratuwa,32.78,0.480952165,21.83,31.55,88.79,56.41281388,4.896573207,Caution
06/03/2007,Z14,South Moratuwa,35.35,0.521653786,22.59,32.13,89.834,57.17325406,4.962099884,Caution
22/03/2007,Z14,South Moratuwa,36.75,0.496831,22.91,32.54,90.572,56.95887443,5.401054475,High Risk
07/04/2007,Z14,South Moratuwa,32.24,0.490060782,23.98,30.79,87.422,67.10176519,4.931769548,Caution
23/04/2007,Z14,South Moratuwa,35.69,0.4151192,24.3,31.88,89.384,64.28912142,6.0794967,Extreme Danger
09/05/2007,Z14,South Moratuwa,26.65,0.420162478,24.62,31.57,88.826,66.69538952,5.277286086,High Risk
25/05/2007,Z14,South Moratuwa,34.24,0.588319771,24.66,32.27,90.086,64.25540635,4.600168047,Caution
10/06/2007,Z14,South Moratuwa,32.14,0.623258433,24.27,31.05,87.89,67.27409037,3.873522889,Caution
26/06/2007,Z14,South Moratuwa,31.59,0.533514733,24.33,31.86,89.348,64.47785707,4.733311426,Caution
12/07/2007,Z14,South Moratuwa,26.76,0.371302282,23.89,30.41,86.738,68.2065129,5.411193363,High Risk
28/07/2007,Z14,South Moratuwa,31.2,0.481138147,23.45,30.87,87.566,64.6984045,4.863092744,Caution
13/08/2007,Z14,South Moratuwa,31.43,0.315280331,23.75,31.13,88.034,64.90866516,6.375555971,Extreme Danger
29/08/2007,Z14,South Moratuwa,31.1,0.417631517,23.73,30.48,86.864,67.28290706,5.36765556,High Risk
14/09/2007,Z14,South Moratuwa,33.11,0.562148526,23.71,31.06,87.908,65.01145669,4.399671757,Caution
30/09/2007,Z14,South Moratuwa,32.02,0.503970495,23.37,31.85,89.33,60.89535775,4.890763206,Caution
16/10/2007,Z14,South Moratuwa,29,0.556915144,23.37,30.13,86.234,67.17315889,3.9027477,Caution
01/11/2007,Z14,South Moratuwa,32.16,0.634504694,23.97,31.42,88.556,64.69616089,3.800608154,Caution
17/11/2007,Z14,South Moratuwa,27.14,0.619848879,18.99,30.56,87.008,50.09192017,2.711223123,Moderate
03/12/2007,Z14,South Moratuwa,32.69,0.490823868,21.73,31.37,88.466,56.64598133,4.761420339,Caution
19/12/2007,Z14,South Moratuwa,32.57,0.588435999,23.58,30.04,86.072,68.38176153,3.944991474,Caution
01/01/2008,Z14,South Moratuwa,29.74,0.557491659,19.85,30.13,86.234,54.16219749,3.493287202,Moderate
17/01/2008,Z14,South Moratuwa,29.58,0.557349666,20.2,29.86,85.748,56.21378917,3.480462308,Moderate
02/02/2008,Z14,South Moratuwa,31.12,0.594483745,22.46,31.02,87.836,60.41514936,3.786317208,Caution
18/02/2008,Z14,South Moratuwa,27.22,0.508471176,23.19,30.97,87.746,63.32823555,4.282116386,Caution
05/03/2008,Z14,South Moratuwa,29.76,0.512469223,22.97,30.49,86.882,64.22918331,4.34947425,Caution
21/03/2008,Z14,South Moratuwa,23.17,0.624469189,23.3,30.44,86.792,65.71142732,2.886229482,Moderate
06/04/2008,Z14,South Moratuwa,26.13,0.534309808,23.39,30.55,86.99,65.65463093,3.928794402,Caution
22/04/2008,Z14,South Moratuwa,28.38,0.402697823,24.92,32.35,90.23,64.96652065,5.739439791,High Risk
08/05/2008,Z14,South Moratuwa,28.43,0.325048518,23.98,30.81,87.458,67.02514751,6.021267011,Extreme Danger
24/05/2008,Z14,South Moratuwa,32.96,0.537526999,23.82,31.57,88.826,63.5711136,4.696340165,Caution
09/06/2008,Z14,South Moratuwa,31.61,0.376239282,24.05,30.79,87.422,67.38448142,5.856409926,High Risk
25/06/2008,Z14,South Moratuwa,29.74,0.528875531,23.86,30.78,87.404,66.65759415,4.376340496,Caution
11/07/2008,Z14,South Moratuwa,30.37,0.494595018,23.49,30.1,86.18,67.77783785,4.55757676,Caution
27/07/2008,Z14,South Moratuwa,33.67,0.506862399,23.52,30.05,86.09,68.0957906,4.72320305,Caution
12/08/2008,Z14,South Moratuwa,33.1,0.414154838,23.6,30.13,86.234,68.11130366,5.487931947,High Risk
28/08/2008,Z14,South Moratuwa,35.46,0.548335804,23.17,29.92,85.856,67.17209866,4.450375134,Caution
13/09/2008,Z14,South Moratuwa,32.91,0.488105566,23.77,31.57,88.826,63.38017309,5.10559654,High Risk
29/09/2008,Z14,South Moratuwa,33.56,0.529908599,22.23,31.25,88.25,58.80017141,4.546452104,Caution
15/10/2008,Z14,South Moratuwa,33.21,0.407735285,23.77,30.97,87.746,65.58242466,5.713587687,High Risk
31/10/2008,Z14,South Moratuwa,32.97,0.593168728,21.56,30.92,87.656,57.51625154,3.81583783,Caution
16/11/2008,Z14,South Moratuwa,31.56,0.605793258,22.73,31.52,88.736,59.69013835,3.846851636,Caution
02/12/2008,Z14,South Moratuwa,30.63,0.531119767,23.04,30.19,86.342,65.62054033,4.222705477,Caution
18/12/2008,Z14,South Moratuwa,28.28,0.522670695,23.34,29.64,85.352,68.96791151,4.049276201,Caution
01/01/2009,Z14,South Moratuwa,31.8,0.510674968,18.62,30.16,86.288,50.08222957,3.909539416,Caution
17/01/2009,Z14,South Moratuwa,33.26,0.529972951,19.63,30.83,87.494,51.32900434,4.111977653,Caution
02/02/2009,Z14,South Moratuwa,30.64,0.496853779,21.5,30.2,86.36,59.71580816,4.311038133,Caution
18/02/2009,Z14,South Moratuwa,35.04,0.483740363,18.32,32.34,90.212,43.41273079,4.752887866,Caution
06/03/2009,Z14,South Moratuwa,34.59,0.533787881,23.56,32.09,89.762,60.76553932,4.916361095,Caution
22/03/2009,Z14,South Moratuwa,31.37,0.483986358,23.52,32.06,89.708,60.72221499,5.061910047,High Risk
07/04/2009,Z14,South Moratuwa,35.84,0.521885593,23.98,31.74,89.132,63.56906205,5.118275513,High Risk
23/04/2009,Z14,South Moratuwa,34.61,0.407060225,24.43,32.28,90.104,63.34151532,6.142582366,Extreme Danger
09/05/2009,Z14,South Moratuwa,27.55,0.229178492,24.85,31.66,88.988,67.27343623,7.021365883,Extreme Danger
25/05/2009,Z14,South Moratuwa,32.48,0.45567874,24.47,31.78,89.204,65.3163553,5.474263054,High Risk
10/06/2009,Z14,South Moratuwa,27.23,0.446356014,24.3,30.72,87.296,68.67686662,4.919067669,Caution
26/06/2009,Z14,South Moratuwa,32.38,0.485960164,23.54,30.94,87.692,64.79106708,4.943841534,Caution
12/07/2009,Z14,South Moratuwa,27.38,0.445686081,23.95,31.46,88.628,64.47166494,5.012585764,High Risk
28/07/2009,Z14,South Moratuwa,26.47,0.373998598,24.01,30.64,87.152,67.80163555,5.418400777,High Risk
29/08/2009,Z14,South Moratuwa,25.25,0.369435519,23.98,31.02,87.836,66.22659135,5.414664399,High Risk
14/09/2009,Z14,South Moratuwa,35.67,0.554281424,23.73,31.67,89.006,62.8697753,4.783737571,Caution
30/09/2009,Z14,South Moratuwa,33.97,0.396127782,24.39,31.3,88.34,66.80139391,6.013706871,Extreme Danger
16/10/2009,Z14,South Moratuwa,32.45,0.57441706,23.75,30.92,87.656,65.69069795,4.222677179,Caution
01/11/2009,Z14,South Moratuwa,27.99,0.265471721,23.64,30.42,86.756,67.14962664,6.380627995,Extreme Danger
17/11/2009,Z14,South Moratuwa,31.83,0.601837512,23.29,30.11,86.198,66.92630839,3.741791649,Caution
03/12/2009,Z14,South Moratuwa,31.88,0.356806438,23.56,30.2,86.36,67.67491567,5.880175819,High Risk
19/12/2009,Z14,South Moratuwa,29.76,0.582512673,23.7,30.95,87.71,65.38125847,3.928720809,Caution
01/01/2010,Z14,South Moratuwa,32.32,0.573801171,21.35,30.93,87.674,56.74901515,3.900747984,Caution
17/01/2010,Z14,South Moratuwa,32.35,0.575271709,22.49,31.05,87.89,60.42192139,4.060796965,Caution
02/02/2010,Z14,South Moratuwa,32.32,0.542205221,22.77,31.16,88.088,61.07336084,4.394964162,Caution
18/02/2010,Z14,South Moratuwa,28.34,0.555736364,24.33,31.11,87.998,67.28591074,4.149917472,Caution
06/03/2010,Z14,South Moratuwa,36.61,0.542670503,21.33,31.92,89.456,53.576881,4.688811933,Caution
22/03/2010,Z14,South Moratuwa,35.14,0.557003805,23.73,32.79,91.022,59.01255332,4.905609886,Caution
07/04/2010,Z14,South Moratuwa,28.65,0.483834146,24.32,31.74,89.132,64.87923573,4.890077634,Caution
23/04/2010,Z14,South Moratuwa,28.46,0.517115623,24.72,31.68,89.024,66.67745445,4.635229512,Caution
09/05/2010,Z14,South Moratuwa,33.58,0.547099578,24.7,30.98,87.764,69.30408691,4.68733025,Caution
25/05/2010,Z14,South Moratuwa,29.3,0.421275651,24.71,31.7,89.06,66.56203132,5.521597279,High Risk
10/06/2010,Z14,South Moratuwa,32.79,0.542973054,24.17,30.73,87.314,68.10465409,4.543545424,Caution
26/06/2010,Z14,South Moratuwa,32.57,0.476778155,24.69,31.42,88.556,67.54846276,5.272333533,High Risk
12/07/2010,Z14,South Moratuwa,29.81,0.267443945,23.65,30.58,87.044,66.57744621,6.542829273,Extreme Danger
28/07/2010,Z14,South Moratuwa,31.49,0.513947126,24.11,30.94,87.692,67.05092015,4.708846608,Caution
13/08/2010,Z14,South Moratuwa,26.57,0.420061013,23.72,30.45,86.81,67.3580343,4.964485693,Caution
29/08/2010,Z14,South Moratuwa,33.02,0.503383397,23.44,29.67,85.406,69.26555338,4.625445203,Caution
14/09/2010,Z14,South Moratuwa,35.01,0.469498366,23.77,30.71,87.278,66.56343884,5.294959288,High Risk
30/09/2010,Z14,South Moratuwa,33.28,0.530658653,22.71,30.13,86.234,64.54361511,4.39232697,Caution
16/10/2010,Z14,South Moratuwa,33.71,0.525115352,23.36,31.13,88.034,63.40075224,4.729092863,Caution
01/11/2010,Z14,South Moratuwa,26.08,0.482585072,23.64,30.9,87.62,65.33161776,4.456104698,Caution
17/11/2010,Z14,South Moratuwa,32.3,0.531997551,23.36,29.98,85.964,67.71349461,4.362500239,Caution
03/12/2010,Z14,South Moratuwa,27.21,0.631687871,23.24,29.18,84.524,70.39680315,2.94477644,Moderate
19/12/2010,Z14,South Moratuwa,29.75,0.519039537,21.86,30.88,87.584,58.71438573,4.211060079,Caution
01/01/2011,Z14,South Moratuwa,29.47,0.276105841,22.7,29.57,85.226,66.61613497,6.14536339,Extreme Danger
17/01/2011,Z14,South Moratuwa,27.75,0.475418347,22.98,30.07,86.126,65.8346422,4.428990482,Caution
02/02/2011,Z14,South Moratuwa,31.89,0.596089167,21.69,28.45,83.21,66.83793595,3.304599131,Moderate
18/02/2011,Z14,South Moratuwa,30.64,0.454723144,22.94,31.38,88.484,60.93767634,5.058621421,High Risk
06/03/2011,Z14,South Moratuwa,32.08,0.530887365,23.34,30.8,87.44,64.52782058,4.486885149,Caution
22/03/2011,Z14,South Moratuwa,32.02,0.571409758,23.67,31.59,88.862,62.9282715,4.313616561,Caution
07/04/2011,Z14,South Moratuwa,32.86,0.574342523,23.11,31.47,88.646,61.25348442,4.263897368,Caution
23/04/2011,Z14,South Moratuwa,30.78,0.466628112,23.95,30.14,86.252,69.52100847,4.898583784,Caution
09/05/2011,Z14,South Moratuwa,25.16,0.54423498,24.8,31.13,88.034,69.1255679,4.050690109,Caution
25/05/2011,Z14,South Moratuwa,28.22,0.607405207,24.17,30.87,87.566,67.56217558,3.639439388,Caution
10/06/2011,Z14,South Moratuwa,28.75,0.329920867,24.26,31.58,88.844,65.23615637,6.17194104,Extreme Danger
26/06/2011,Z14,South Moratuwa,27.41,0.382458866,24.26,31.71,89.078,64.75645928,5.635742889,High Risk
12/07/2011,Z14,South Moratuwa,30.06,0.409525447,23.62,30.81,87.458,65.58915848,5.389995489,High Risk
28/07/2011,Z14,South Moratuwa,28.1,0.575058022,23.5,30.93,87.674,64.67191117,3.824028875,Caution
13/08/2011,Z14,South Moratuwa,27.28,0.462807964,23.71,31.03,87.854,65.1227628,4.754901528,Caution
29/08/2011,Z14,South Moratuwa,31.3,0.491237903,23.54,31.64,88.952,62.26030718,4.926376423,Caution
14/09/2011,Z14,South Moratuwa,26.04,0.478101226,23.65,30.32,86.576,67.57620799,4.396176782,Caution
30/09/2011,Z14,South Moratuwa,33.07,0.540082359,24.15,31.66,88.988,64.51345,4.742919466,Caution
16/10/2011,Z14,South Moratuwa,31.65,0.546093792,23.7,31.41,88.538,63.69026336,4.471940741,Caution
01/11/2011,Z14,South Moratuwa,32.55,0.428379591,23.58,29.95,85.91,68.73631072,5.28901217,High Risk
17/11/2011,Z14,South Moratuwa,30.18,0.578053395,23.4,30.68,87.224,65.20756529,3.916265269,Caution
03/12/2011,Z14,South Moratuwa,25.83,0.46699504,23.22,30.95,87.71,63.51558346,4.519889165,Caution
19/12/2011,Z14,South Moratuwa,26.65,0.61507452,23.37,29.5,85.1,69.65272037,3.109624653,Moderate
01/01/2012,Z14,South Moratuwa,33.3,0.531983334,20.33,29.67,85.406,57.29023408,3.989646057,Caution
17/01/2012,Z14,South Moratuwa,28.56,0.560694962,20.41,29.73,85.514,57.37530589,3.372630642,Moderate
02/02/2012,Z14,South Moratuwa,31.44,0.569280727,20.7,31.92,89.456,51.54284207,3.95244838,Caution
05/03/2012,Z14,South Moratuwa,36.53,0.539360053,23.27,31.49,88.682,61.77838969,4.890614794,Caution
21/03/2012,Z14,South Moratuwa,35.78,0.454049525,23.24,31.24,88.232,62.54982961,5.507490076,High Risk
06/04/2012,Z14,South Moratuwa,35.91,0.5126677,23.83,32.33,90.194,60.92899927,5.281687803,High Risk
22/04/2012,Z14,South Moratuwa,33.33,0.427710223,24.48,30.96,87.728,68.47630896,5.648142498,High Risk
08/05/2012,Z14,South Moratuwa,34.39,0.453123655,23.75,32.59,90.662,59.75318501,5.695003565,High Risk
24/05/2012,Z14,South Moratuwa,30.28,0.379170105,24.25,31.08,87.944,67.07864484,5.796059178,High Risk
09/06/2012,Z14,South Moratuwa,29.91,0.217765712,24.76,32.33,90.194,64.42172037,7.413672926,Extreme Danger
25/06/2012,Z14,South Moratuwa,31.48,0.425254883,23.57,30.42,86.756,66.86703052,5.302832867,High Risk
11/07/2012,Z14,South Moratuwa,32.13,0.524070431,23.87,31.89,89.402,62.61533523,4.802079788,Caution
27/07/2012,Z14,South Moratuwa,34.81,0.435912996,24.17,31.38,88.484,65.62681815,5.728914394,High Risk
12/08/2012,Z14,South Moratuwa,25.61,0.461046722,23.52,30.31,86.558,67.08737418,4.486154907,Caution
28/08/2012,Z14,South Moratuwa,33.7,0.467043198,23.81,31.55,88.79,63.6051092,5.352227128,High Risk
13/09/2012,Z14,South Moratuwa,35.13,0.439607656,24.29,30.61,87.098,69.06877881,5.613061443,High Risk
29/09/2012,Z14,South Moratuwa,33.77,0.464065647,23.22,32.04,89.672,59.700209,5.38761764,High Risk
15/10/2012,Z14,South Moratuwa,33.31,0.457375615,23.39,29.78,85.604,68.62094791,5.051829528,High Risk
31/10/2012,Z14,South Moratuwa,27.32,0.536307241,23.78,29.82,85.676,70.09113018,3.943296911,Caution
16/11/2012,Z14,South Moratuwa,27.37,0.626182225,20.72,29.44,84.992,59.46796552,2.708801225,Moderate
02/12/2012,Z14,South Moratuwa,34.01,0.575984377,20.86,30.34,86.612,56.95713147,3.85798259,Caution
18/12/2012,Z14,South Moratuwa,30.15,0.640079586,23.06,30.05,86.09,66.23015491,3.236173653,Moderate
01/01/2013,Z14,South Moratuwa,29.84,0.567716608,23.05,31.13,88.034,62.22412538,4.004273346,Caution
17/01/2013,Z14,South Moratuwa,32.83,0.537433027,20.15,30.25,86.45,54.79894156,3.979857852,Caution
02/02/2013,Z14,South Moratuwa,33.26,0.501479642,21.36,32.32,90.176,52.47440302,4.833647382,Caution
18/02/2013,Z14,South Moratuwa,33.84,0.548705684,23.55,31.27,88.286,63.6221526,4.588165167,Caution
06/03/2013,Z14,South Moratuwa,30.62,0.518651525,24.03,31.3,88.34,65.37453947,4.64553687,Caution
22/03/2013,Z14,South Moratuwa,33.8,0.519459398,23.65,32.13,89.834,60.95780494,4.991187948,Caution
07/04/2013,Z14,South Moratuwa,36.21,0.571767437,24.61,33.2,91.76,60.79422,5.054163492,High Risk
23/04/2013,Z14,South Moratuwa,36.51,0.460817602,24.16,32.18,89.924,62.67803664,5.790726712,High Risk
09/05/2013,Z14,South Moratuwa,30.79,0.502484286,24.98,32.95,91.31,63.03153595,5.199815445,High Risk
25/05/2013,Z14,South Moratuwa,28.78,0.488837655,24.11,31.44,88.592,65.16821512,4.780190875,Caution
10/06/2013,Z14,South Moratuwa,25.88,0.374552134,24.05,31.19,88.142,65.86433505,5.461140524,High Risk
26/06/2013,Z14,South Moratuwa,22.65,0.492970236,23.81,30.83,87.494,66.26790746,4.094254627,Caution
12/07/2013,Z14,South Moratuwa,27.53,0.620724812,23.84,30.95,87.71,65.93437241,3.437567695,Moderate
28/07/2013,Z14,South Moratuwa,31.68,0.472994401,23.73,31.24,88.232,64.42562564,5.071399775,High Risk
13/08/2013,Z14,South Moratuwa,23.03,0.361629905,23.33,30.69,87.242,64.89553641,5.154323854,High Risk
29/08/2013,Z14,South Moratuwa,33.31,0.302498384,24.02,30.98,87.764,66.53754951,6.651767286,Extreme Danger
14/09/2013,Z14,South Moratuwa,33.27,0.554391744,23.78,30.3,86.54,68.18525016,4.362506609,Caution
30/09/2013,Z14,South Moratuwa,36.46,0.520155988,23.72,31.56,88.808,63.22564023,5.119645804,High Risk
16/10/2013,Z14,South Moratuwa,31.7,0.557177268,23.69,31.26,88.268,64.19753017,4.355486351,Caution
01/11/2013,Z14,South Moratuwa,33.18,0.62741476,23.18,30.4,86.72,65.3864191,3.669699481,Caution
17/11/2013,Z14,South Moratuwa,30.19,0.544953051,22.7,30.65,87.17,62.61102346,4.099723389,Caution
03/12/2013,Z14,South Moratuwa,29.37,0.359436993,22.58,30.46,86.828,62.83623488,5.560682754,High Risk
19/12/2013,Z14,South Moratuwa,29.23,0.565094674,22.06,30.12,86.216,62.07810873,3.674677398,Caution
01/01/2014,Z14,South Moratuwa,29.89,0.520396454,20.98,31.06,87.908,55.06517953,4.12699259,Caution
17/01/2014,Z14,South Moratuwa,27.44,0.578030316,21.64,31.37,88.466,56.33521457,3.572438933,Caution
02/02/2014,Z14,South Moratuwa,31.98,0.549437877,21.92,31.87,89.366,55.70283808,4.314451481,Caution
18/02/2014,Z14,South Moratuwa,31.35,0.635918823,22.99,32.71,90.878,56.6895721,3.809809745,Caution
06/03/2014,Z14,South Moratuwa,31.77,0.509632347,23.47,32.29,90.122,59.75705981,4.909440662,Caution
22/03/2014,Z14,South Moratuwa,35.05,0.42667971,24.04,32.34,90.212,61.66799671,5.970629481,High Risk
07/04/2014,Z14,South Moratuwa,30.79,0.5742355,24.08,31.82,89.276,63.6624675,4.280641945,Caution
23/04/2014,Z14,South Moratuwa,32.17,0.535110231,24.27,31.61,88.898,65.16415673,4.718194403,Caution
09/05/2014,Z14,South Moratuwa,24.81,0.43748644,24.74,31.71,89.078,66.64361076,5.01662299,High Risk
25/05/2014,Z14,South Moratuwa,31.05,0.571560105,24.74,31.74,89.132,66.53026787,4.40019377,Caution
10/06/2014,Z14,South Moratuwa,28.63,0.390720536,24.79,32.07,89.726,65.49303956,5.797916555,High Risk
26/06/2014,Z14,South Moratuwa,29.68,0.391941584,24.29,31.86,89.348,64.32347507,5.772707785,High Risk
12/07/2014,Z14,South Moratuwa,33.7,0.466365481,23.88,31.04,87.872,65.75471711,5.282361539,High Risk
28/07/2014,Z14,South Moratuwa,32.52,0.582006216,24.02,31.04,87.872,66.31023748,4.220287292,Caution
13/08/2014,Z14,South Moratuwa,34.31,0.47633813,23.37,30.68,87.224,65.08961932,5.119801008,High Risk
29/08/2014,Z14,South Moratuwa,27.16,0.42887069,23.35,30.94,87.692,64.05274845,4.970118717,Caution
14/09/2014,Z14,South Moratuwa,25.11,0.519988987,23.48,30.58,87.044,65.898831,3.982921027,Caution
30/09/2014,Z14,South Moratuwa,31.86,0.467299878,23.66,30.37,86.666,67.42342705,4.980938157,Caution
16/10/2014,Z14,South Moratuwa,29.01,0.571880106,23.53,30.04,86.072,68.17600247,3.783260756,Caution
01/11/2014,Z14,South Moratuwa,33.94,0.656519686,22.47,30.86,87.548,61.00634888,3.467556145,Moderate
17/11/2014,Z14,South Moratuwa,28.73,0.573292167,23.76,31.03,87.854,65.31904147,3.942926236,Caution
03/12/2014,Z14,South Moratuwa,27.81,0.551410738,22.97,30.54,86.972,64.04561462,3.864865874,Caution
19/12/2014,Z14,South Moratuwa,29.81,0.578144856,23.43,30.27,86.486,66.87744395,3.820825676,Caution
01/01/2015,Z14,South Moratuwa,31.8,0.575159179,23.45,30.44,86.792,66.30899761,4.042309634,Caution
17/01/2015,Z14,South Moratuwa,34.2,0.544708049,22.89,31.13,88.034,61.62435053,4.540680874,Caution
02/02/2015,Z14,South Moratuwa,32.26,0.555912613,22.02,31.51,88.718,57.20045184,4.234166795,Caution
18/02/2015,Z14,South Moratuwa,24.74,0.465936443,20.59,30.1,86.18,56.79468343,3.947359265,Caution
06/03/2015,Z14,South Moratuwa,29.24,0.438164235,23.28,32.55,90.59,58.21497579,5.326023571,High Risk
22/03/2015,Z14,South Moratuwa,34.66,0.515212997,23.6,32.46,90.428,59.65174713,5.147914338,High Risk
07/04/2015,Z14,South Moratuwa,36.85,0.526536764,24.04,31.25,88.25,65.60026246,5.088934371,High Risk
23/04/2015,Z14,South Moratuwa,29.34,0.455181764,24.03,32.61,90.698,60.69906174,5.298382742,High Risk
09/05/2015,Z14,South Moratuwa,34.16,0.387413136,24.38,30.8,87.44,68.69212497,6.019657248,Extreme Danger
25/05/2015,Z14,South Moratuwa,31.74,0.493369991,24.75,32.68,90.824,63.1243784,5.280279058,High Risk
10/06/2015,Z14,South Moratuwa,33.41,0.569064083,24.32,32.38,90.284,62.57105605,4.668034906,Caution
26/06/2015,Z14,South Moratuwa,28.6,0.383378374,24.5,31.54,88.772,66.33130178,5.730735481,High Risk
12/07/2015,Z14,South Moratuwa,33.1,0.242182307,24.43,32.27,90.086,63.37732153,7.416965901,Extreme Danger
28/07/2015,Z14,South Moratuwa,30.23,0.445326376,23.67,31.58,88.844,62.96402313,5.234992519,High Risk
13/08/2015,Z14,South Moratuwa,28.37,0.521517409,24.69,31.85,89.33,65.9193086,4.61451696,Caution
29/08/2015,Z14,South Moratuwa,31.73,0.538643133,24.08,31.15,88.07,66.13360903,4.549601983,Caution
14/09/2015,Z14,South Moratuwa,33.97,0.476389997,23.96,31.46,88.628,64.51041747,5.300230831,High Risk
30/09/2015,Z14,South Moratuwa,32.68,0.575512185,23.62,29.51,85.118,70.66987809,3.982592479,Caution
16/10/2015,Z14,South Moratuwa,22.44,0.282770254,23.91,31,87.8,66.02385919,5.90519726,High Risk
01/11/2015,Z14,South Moratuwa,33.4,0.390531645,23.71,30.27,86.486,68.01549325,5.751657127,High Risk
17/11/2015,Z14,South Moratuwa,30.41,0.588017786,24.25,31.01,87.818,67.34692323,4.020075009,Caution
03/12/2015,Z14,South Moratuwa,27.71,0.479065468,24.02,30.55,86.99,68.19257901,4.614833458,Caution
19/12/2015,Z14,South Moratuwa,31.93,0.588918377,23.28,30.34,86.612,66.00922528,3.896629924,Caution
01/01/2016,Z14,South Moratuwa,29.1,0.536437148,22.95,31.37,88.466,61.00927818,4.235795817,Caution
17/01/2016,Z14,South Moratuwa,33.76,0.449293893,22.37,31.48,88.664,58.53227447,5.305698941,High Risk
02/02/2016,Z14,South Moratuwa,35.2,0.54047932,18.81,32.53,90.554,44.28728365,4.378352148,Caution
18/02/2016,Z14,South Moratuwa,34.37,0.639045823,24.12,31.88,89.384,63.59881901,4.042446738,Caution
05/03/2016,Z14,South Moratuwa,31.85,0.590577701,23.97,32.56,90.608,60.65143881,4.339603663,Caution
21/03/2016,Z14,South Moratuwa,33.63,0.48096086,23.54,33.83,92.894,55.03512237,5.579638423,High Risk
06/04/2016,Z14,South Moratuwa,31.99,0.504705768,24.69,33.23,91.814,60.98287608,5.289345332,High Risk
22/04/2016,Z14,South Moratuwa,30.12,0.52736324,25.26,33.33,91.994,62.73841008,5.033735527,High Risk
08/05/2016,Z14,South Moratuwa,29.27,0.304168308,25.09,32.39,90.302,65.48024571,6.680314319,Extreme Danger
24/05/2016,Z14,South Moratuwa,26.57,0.485143023,24.84,31.54,88.772,67.69304603,4.743083623,Caution
09/06/2016,Z14,South Moratuwa,29.69,0.446535005,24.41,31.45,88.61,66.31321014,5.257362493,High Risk
25/06/2016,Z14,South Moratuwa,30.07,0.444369737,23.82,31.66,88.988,63.24705398,5.263232915,High Risk
11/07/2016,Z14,South Moratuwa,27.44,0.430483584,24.23,31.63,88.934,64.93427677,5.212666436,High Risk
27/07/2016,Z14,South Moratuwa,32.92,0.365670526,23.37,29.98,85.964,67.75437626,5.82912829,High Risk
12/08/2016,Z14,South Moratuwa,32.83,0.56534237,23.88,31.36,88.448,64.56711607,4.42206212,Caution
28/08/2016,Z14,South Moratuwa,29.15,0.246530331,23.68,30.88,87.584,65.56399824,6.719586158,Extreme Danger
13/09/2016,Z14,South Moratuwa,30.69,0.324543232,23.59,31.17,88.106,64.13993012,6.220586187,Extreme Danger
15/10/2016,Z14,South Moratuwa,34.57,0.516903252,23.84,30.64,87.152,67.11239545,4.853361493,Caution
