Date,LST_Celsius,ZoneID,ZoneName
02/12/2008,29.88,Z01,Colombo North
10/12/2008,29.56,Z01,Colombo North
18/12/2008,31.59,Z01,Colombo North
26/12/2008,32.26,Z01,Colombo North
01/01/2009,30.8,Z01,Colombo North
09/01/2009,31.81,Z01,Colombo North
17/01/2009,32.24,Z01,Colombo North
25/01/2009,34.6,Z01,Colombo North
02/02/2009,31.15,Z01,Colombo North
10/02/2009,31.17,Z01,Colombo North
18/02/2009,33.92,Z01,Colombo North
26/02/2009,33.33,Z01,Colombo North
06/03/2009,33.86,Z01,Colombo North
14/03/2009,33.36,Z01,Colombo North
22/03/2009,30.65,Z01,Colombo North
30/03/2009,31.53,Z01,Colombo North
07/04/2009,36.66,Z01,Colombo North
15/04/2009,31.54,Z01,Colombo North
23/04/2009,31.67,Z01,Colombo North
01/05/2009,32.88,Z01,Colombo North
17/05/2009,31.43,Z01,Colombo North
02/06/2009,31.19,Z01,Colombo North
10/06/2009,29.11,Z01,Colombo North
18/06/2009,30.32,Z01,Colombo North
12/07/2009,32.11,Z01,Colombo North
20/07/2009,33.19,Z01,Colombo North
28/07/2009,32.06,Z01,Colombo North
05/08/2009,26.25,Z01,Colombo North
13/08/2009,33.67,Z01,Colombo North
21/08/2009,26.22,Z01,Colombo North
29/08/2009,29.75,Z01,Colombo North
06/09/2009,33.56,Z01,Colombo North
14/09/2009,33.33,Z01,Colombo North
22/09/2009,32.51,Z01,Colombo North
30/09/2009,32.36,Z01,Colombo North
08/10/2009,32.58,Z01,Colombo North
16/10/2009,32.26,Z01,Colombo North
24/10/2009,32.54,Z01,Colombo North
01/11/2009,29.92,Z01,Colombo North
09/11/2009,29.3,Z01,Colombo North
17/11/2009,30.13,Z01,Colombo North
25/11/2009,31.68,Z01,Colombo North
03/12/2009,31.85,Z01,Colombo North
11/12/2009,29.11,Z01,Colombo North
19/12/2009,32.08,Z01,Colombo North
27/12/2009,29.67,Z01,Colombo North
01/01/2010,31.66,Z01,Colombo North
09/01/2010,30.52,Z01,Colombo North
17/01/2010,31.15,Z01,Colombo North
25/01/2010,31.67,Z01,Colombo North
02/02/2010,32.92,Z01,Colombo North
10/02/2010,33.67,Z01,Colombo North
18/02/2010,33.5,Z01,Colombo North
26/02/2010,34,Z01,Colombo North
06/03/2010,33.88,Z01,Colombo North
14/03/2010,33.27,Z01,Colombo North
22/03/2010,33.21,Z01,Colombo North
